"","H1","H2","H3","H4","H5","H6","H7","H8","graph","seed","case"
"9640",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",205,"n = 125"
"9641",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",206,"n = 125"
"9642",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",206,"n = 125"
"9643",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"BonHolm",206,"n = 125"
"9644",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",206,"n = 125"
"9645",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",206,"n = 125"
"9646",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"coPrimary.2",206,"n = 125"
"9647",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.FS",206,"n = 125"
"9648",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.SA",206,"n = 125"
"9649",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Bonferroni",207,"n = 125"
"9650",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",207,"n = 125"
"9651",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"BonHolm",207,"n = 125"
"9652",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",207,"n = 125"
"9653",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"coPrimary.1",207,"n = 125"
"9654",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",207,"n = 125"
"9655",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",207,"n = 125"
"9656",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",207,"n = 125"
"9657",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",208,"n = 125"
"9658",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",208,"n = 125"
"9659",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"BonHolm",208,"n = 125"
"9660",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",208,"n = 125"
"9661",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",208,"n = 125"
"9662",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",208,"n = 125"
"9663",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",208,"n = 125"
"9664",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",208,"n = 125"
"9665",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",209,"n = 125"
"9666",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",209,"n = 125"
"9667",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",209,"n = 125"
"9668",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",209,"n = 125"
"9669",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",209,"n = 125"
"9670",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",209,"n = 125"
"9671",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",209,"n = 125"
"9672",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",209,"n = 125"
"9673",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",210,"n = 125"
"9674",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",210,"n = 125"
"9675",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"BonHolm",210,"n = 125"
"9676",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",210,"n = 125"
"9677",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",210,"n = 125"
"9678",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",210,"n = 125"
"9679",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",210,"n = 125"
"9680",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",210,"n = 125"
"9681",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",211,"n = 125"
"9682",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"fixedSequence",211,"n = 125"
"9683",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"BonHolm",211,"n = 125"
"9684",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Fallback",211,"n = 125"
"9685",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",211,"n = 125"
"9686",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",211,"n = 125"
"9687",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"MesoPhoto.FS",211,"n = 125"
"9688",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",211,"n = 125"
"9689",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",212,"n = 125"
"9690",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",212,"n = 125"
"9691",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",212,"n = 125"
"9692",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",212,"n = 125"
"9693",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",212,"n = 125"
"9694",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",212,"n = 125"
"9695",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",212,"n = 125"
"9696",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",212,"n = 125"
"9697",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",213,"n = 125"
"9698",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",213,"n = 125"
"9699",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"BonHolm",213,"n = 125"
"9700",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",213,"n = 125"
"9701",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",213,"n = 125"
"9702",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",213,"n = 125"
"9703",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",213,"n = 125"
"9704",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",213,"n = 125"
"9705",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bonferroni",214,"n = 125"
"9706",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",214,"n = 125"
"9707",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"BonHolm",214,"n = 125"
"9708",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",214,"n = 125"
"9709",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",214,"n = 125"
"9710",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"coPrimary.2",214,"n = 125"
"9711",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"MesoPhoto.FS",214,"n = 125"
"9712",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",214,"n = 125"
"9713",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",215,"n = 125"
"9714",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",215,"n = 125"
"9715",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",215,"n = 125"
"9716",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",215,"n = 125"
"9717",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",215,"n = 125"
"9718",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",215,"n = 125"
"9719",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",215,"n = 125"
"9720",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",215,"n = 125"
"9721",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",216,"n = 125"
"9722",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",216,"n = 125"
"9723",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"BonHolm",216,"n = 125"
"9724",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",216,"n = 125"
"9725",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",216,"n = 125"
"9726",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",216,"n = 125"
"9727",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",216,"n = 125"
"9728",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",216,"n = 125"
"9729",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",217,"n = 125"
"9730",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",217,"n = 125"
"9731",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"BonHolm",217,"n = 125"
"9732",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",217,"n = 125"
"9733",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",217,"n = 125"
"9734",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",217,"n = 125"
"9735",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.FS",217,"n = 125"
"9736",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",217,"n = 125"
"9737",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",218,"n = 125"
"9738",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",218,"n = 125"
"9739",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"BonHolm",218,"n = 125"
"9740",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",218,"n = 125"
"9741",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"coPrimary.1",218,"n = 125"
"9742",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",218,"n = 125"
"9743",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",218,"n = 125"
"9744",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",218,"n = 125"
"9745",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Bonferroni",219,"n = 125"
"9746",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",219,"n = 125"
"9747",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"BonHolm",219,"n = 125"
"9748",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fallback",219,"n = 125"
"9749",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"coPrimary.1",219,"n = 125"
"9750",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"coPrimary.2",219,"n = 125"
"9751",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",219,"n = 125"
"9752",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",219,"n = 125"
"9753",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",220,"n = 125"
"9754",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",220,"n = 125"
"9755",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"BonHolm",220,"n = 125"
"9756",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",220,"n = 125"
"9757",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",220,"n = 125"
"9758",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",220,"n = 125"
"9759",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",220,"n = 125"
"9760",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.SA",220,"n = 125"
"9761",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",221,"n = 125"
"9762",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",221,"n = 125"
"9763",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"BonHolm",221,"n = 125"
"9764",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",221,"n = 125"
"9765",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",221,"n = 125"
"9766",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",221,"n = 125"
"9767",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.FS",221,"n = 125"
"9768",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.SA",221,"n = 125"
"9769",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bonferroni",222,"n = 125"
"9770",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",222,"n = 125"
"9771",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"BonHolm",222,"n = 125"
"9772",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",222,"n = 125"
"9773",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",222,"n = 125"
"9774",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"coPrimary.2",222,"n = 125"
"9775",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"MesoPhoto.FS",222,"n = 125"
"9776",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",222,"n = 125"
"9777",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"Bonferroni",223,"n = 125"
"9778",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",223,"n = 125"
"9779",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"BonHolm",223,"n = 125"
"9780",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",223,"n = 125"
"9781",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"coPrimary.1",223,"n = 125"
"9782",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"coPrimary.2",223,"n = 125"
"9783",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",223,"n = 125"
"9784",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",223,"n = 125"
"9785",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",224,"n = 125"
"9786",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",224,"n = 125"
"9787",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"BonHolm",224,"n = 125"
"9788",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",224,"n = 125"
"9789",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",224,"n = 125"
"9790",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",224,"n = 125"
"9791",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",224,"n = 125"
"9792",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",224,"n = 125"
"9793",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",225,"n = 125"
"9794",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",225,"n = 125"
"9795",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",225,"n = 125"
"9796",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",225,"n = 125"
"9797",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",225,"n = 125"
"9798",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",225,"n = 125"
"9799",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",225,"n = 125"
"9800",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",225,"n = 125"
"9801",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",226,"n = 125"
"9802",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",226,"n = 125"
"9803",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"BonHolm",226,"n = 125"
"9804",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",226,"n = 125"
"9805",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",226,"n = 125"
"9806",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",226,"n = 125"
"9807",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",226,"n = 125"
"9808",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",226,"n = 125"
"9809",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",227,"n = 125"
"9810",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",227,"n = 125"
"9811",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",227,"n = 125"
"9812",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",227,"n = 125"
"9813",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",227,"n = 125"
"9814",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",227,"n = 125"
"9815",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",227,"n = 125"
"9816",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",227,"n = 125"
"9817",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Bonferroni",228,"n = 125"
"9818",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",228,"n = 125"
"9819",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"BonHolm",228,"n = 125"
"9820",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",228,"n = 125"
"9821",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",228,"n = 125"
"9822",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"coPrimary.2",228,"n = 125"
"9823",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"MesoPhoto.FS",228,"n = 125"
"9824",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",228,"n = 125"
"9825",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",229,"n = 125"
"9826",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",229,"n = 125"
"9827",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"BonHolm",229,"n = 125"
"9828",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",229,"n = 125"
"9829",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",229,"n = 125"
"9830",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",229,"n = 125"
"9831",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"MesoPhoto.FS",229,"n = 125"
"9832",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",229,"n = 125"
"9833",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",230,"n = 125"
"9834",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",230,"n = 125"
"9835",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"BonHolm",230,"n = 125"
"9836",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fallback",230,"n = 125"
"9837",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"coPrimary.1",230,"n = 125"
"9838",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"coPrimary.2",230,"n = 125"
"9839",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.FS",230,"n = 125"
"9840",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.SA",230,"n = 125"
"9841",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",231,"n = 125"
"9842",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",231,"n = 125"
"9843",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"BonHolm",231,"n = 125"
"9844",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",231,"n = 125"
"9845",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",231,"n = 125"
"9846",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"coPrimary.2",231,"n = 125"
"9847",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",231,"n = 125"
"9848",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"MesoPhoto.SA",231,"n = 125"
"9849",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",232,"n = 125"
"9850",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",232,"n = 125"
"9851",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",232,"n = 125"
"9852",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",232,"n = 125"
"9853",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",232,"n = 125"
"9854",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",232,"n = 125"
"9855",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",232,"n = 125"
"9856",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",232,"n = 125"
"9857",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",233,"n = 125"
"9858",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",233,"n = 125"
"9859",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"BonHolm",233,"n = 125"
"9860",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",233,"n = 125"
"9861",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",233,"n = 125"
"9862",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",233,"n = 125"
"9863",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",233,"n = 125"
"9864",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",233,"n = 125"
